도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
태화루도서관,울산광역시,중구,작은도서관,토+일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,34,14813,3,0,3.0,14,울산광역시 중구 유곡로 45(태화동),울산광역시 중구청,052-290-4190,,168.29,https://lib.junggu.ulsan.kr/index.jsp,35.556555,129.304407,2024-11-13,3690000,울산광역시 중구
옥골샘도서관,울산광역시,중구,작은도서관,토+일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,32,10367,0,0,3.0,14,울산광역시 중구 중앙길 199(중앙동),울산광역시 중구청,052-290-4185,,75.4,https://lib.junggu.ulsan.kr/index.jsp,35.55746014,129.3240802,2024-11-13,3690000,울산광역시 중구
외솔한옥도서관,울산광역시,중구,작은도서관,월+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,20,3789,0,0,3.0,14,울산광역시 중구 병영7길 36(동동),울산광역시 중구청,052-290-4196,,70.58,https://lib.junggu.ulsan.kr/index.jsp,35.57478342,129.3480681,2024-11-13,3690000,울산광역시 중구
우정도서관,울산광역시,중구,작은도서관,월+일+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,127,7440,4,0,3.0,14,울산광역시 중구 장춘로 30 (우정동),울산광역시 중구청,052-290-4658,,354.0,https://lib.junggu.ulsan.kr/index.jsp,35.5552688167,129.312587794,2024-11-13,3690000,울산광역시 중구
학성도서관,울산광역시,중구,작은도서관,월+일+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,40,8317,5,0,3.0,14,울산광역시 중구 구교로 92(학성동),울산광역시 중구청,052-297-4508,,320.0,https://lib.junggu.ulsan.kr/index.jsp,35.5553494,129.3343205,2024-11-13,3690000,울산광역시 중구
산전만화도서관,울산광역시,중구,작은도서관,월+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,117,9070,0,0,0.0,0,울산광역시 중구 산전 6길 32-1(동동),울산광역시 중구청,052-290-4859,,271.0,https://lib.junggu.ulsan.kr/index.jsp,35.5776917125,129.349166,2024-11-13,3690000,울산광역시 중구
남외어린이도서관,울산광역시,중구,작은도서관,월+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,146,7788,4,0,3.0,14,울산광역시 중구 번영로 614 (남외동),울산광역시 중구청,052-290-4856,,441.46,https://lib.junggu.ulsan.kr/index.jsp,35.5696470239,129.3487359086,2024-11-13,3690000,울산광역시 중구
신월도서관,울산광역시,중구,작은도서관,토+일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,12,4668,0,0,3.0,14,울산광역시 중구 북부순환도로 610(복산동),울산광역시 중구청,052-290-4576,,48.0,https://lib.junggu.ulsan.kr/index.jsp,35.5630278,129.3270544,2024-11-13,3690000,울산광역시 중구
다난작은도서관,울산광역시,중구,작은도서관,토+일+공휴일,09:30,17:00,00:00,00:00,00:00,00:00,10,4140,0,0,3.0,14,울산광역시 중구 운곡길 45(다운동),울산광역시 중구청,070-8865-4696,,35.0,https://lib.junggu.ulsan.kr/index.jsp,35.5576835,129.2750869,2024-11-13,3690000,울산광역시 중구
꿈틀꿈틀작은도서관,울산광역시,중구,작은도서관,토+일+공휴일,10:00,17:00,00:00,00:00,00:00,00:00,16,2560,0,150,3.0,14,울산광역시 중구 운곡길 17(다운동),,052-267-3191,,38.1,,35.557166,129.276183,2024-11-13,3690000,울산광역시 중구
페다고지 책마을,울산광역시,중구,작은도서관,토+일+공휴일,10:00,17:00,00:00,00:00,00:00,00:00,30,1520,2,1,3.0,14,울산광역시 중구 신기1길 38(태화동) 2층,,052-244-9654,,71.02,,35.55048865,129.2935735,2024-11-13,3690000,울산광역시 중구
부엉이어린이도서관,울산광역시,중구,작은도서관,토+일+공휴일,14:00,20:00,00:00,00:00,00:00,00:00,15,1124,0,0,3.0,14,"울산광역시 중구 화합로 496, 2층(복산동)",,052-929-8080,,119.92,,35.56813136,129.3327531,2024-11-13,3690000,울산광역시 중구
토닥토닥작은도서관,울산광역시,중구,작은도서관,월+금+일+공휴일,10:00,17:00,10:00,13:00,00:00,00:00,10,1202,0,0,3.0,14,울산광역시 중구 학성공원6길 21(학성동),,,,56.19,,35.55347612,129.3392941,2024-11-13,3690000,울산광역시 중구
신길5동공립작은도서관,서울특별시,영등포구,작은도서관,법정공휴일,09:00,19:00,10:00,14:00,00:00,00:00,6,4414,0,0,10.0,21,서울특별시 영등포구 도림로264,서울특별시 영등포구청,02-836-1005,,66.0,https://www.ydplib.or.kr/small,37.501614,126.9052198,2024-09-03,3180000,서울특별시 영등포구
신길4동공립작은도서관,서울특별시,영등포구,작은도서관,매주 토요일+일요일+법정공휴일,10:00,17:00,00:00,00:00,00:00,00:00,20,6654,0,0,10.0,21,서울특별시 영등포구 신길로42길1,서울특별시 영등포구청,02-3457-7688,,36.0,https://www.ydplib.or.kr/small,37.508428,126.911278,2024-09-03,3180000,서울특별시 영등포구
신길3동공립작은도서관,서울특별시,영등포구,작은도서관,매주 토요일+일요일+법정공휴일,10:00,17:00,00:00,00:00,00:00,00:00,6,5327,0,0,10.0,21,서울특별시 영등포구 신길로41라길13-8,서울특별시 영등포구청,02-833-0399,,40.0,https://www.ydplib.or.kr/small,37.507285,126.9077506,2024-09-03,3180000,서울특별시 영등포구
신길1동공립작은도서관,서울특별시,영등포구,작은도서관,매주 토요일+일요일+법정공휴일,10:00,17:00,00:00,00:00,00:00,00:00,12,15654,0,0,10.0,21,서울특별시 영등포구 영등포로84길24-5,서울특별시 영등포구청,070-8895-1184,,97.0,https://www.ydplib.or.kr/small,37.511135,126.9214408,2024-09-03,3180000,서울특별시 영등포구
양평2동공립작은도서관,서울특별시,,작은도서관,매주 토요일+일요일+법정공휴일,10:00,17:00,00:00,00:00,00:00,00:00,15,7285,0,0,10.0,21,서울특별시영등포구 선유로47길30(4층),서울특별시 영등포구청,02-2679-5252,,36.0,https://www.ydplib.or.kr/small,37.53650136,126.8940377,2024-09-03,3180000,서울특별시 영등포구
양평1동공립작은도서관,서울특별시,영등포구,작은도서관,매주 토요일+일요일+법정공휴일,09:00,19:00,00:00,00:00,00:00,00:00,30,9574,0,0,10.0,21,서울특별시 영등포구 선유서로34길 10,서울특별시 영등포구청,02-2670-1198,,34.0,https://www.ydplib.or.kr/small,37.5268694985,126.887435272,2024-09-03,3180000,서울특별시 영등포구
지사도서관,부산광역시,강서구,공공도서관,월+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,30,23157,35,0,5.0,14,부산광역시 강서구 과학산단2로20번길 5(지사문화회관 3층),부산광역시 강서구청,051-970-2777,682.86,682.86,https://library.bsgangseo.go.kr/jslib/,35.15093108,128.8312888,2024-09-10,3360000,부산광역시 강서구
신호작은도서관,부산광역시,강서구,작은도서관,월+공휴일,10:00,18:00,10:00,18:00,00:00,00:00,30,7183,19,0,5.0,14,"부산광역시 강서구 르노삼성대로 14(신호동, 신호문화공원 본관 1층)",부산광역시 강서구청,051-970-2316,156.84,156.84,https://library.bsgangseo.go.kr/gmlib/,35.08864446,128.8725303,2024-09-10,3360000,부산광역시 강서구
아이꿈작은도서관,부산광역시,강서구,작은도서관,월+일+공휴일,09:30,17:30,09:30,17:30,00:00,00:00,30,6115,0,0,5.0,14,"부산광역시 강서구 명지국제6로318번길 58(명지동, 강서구육아종합지원센터 2층)",부산광역시 강서구 강서구육아종합지원센터,051-201-5202,105.8,105.8,http://www.bgscc.or.kr/,35.1008482081,128.9254715384,2024-09-10,3360000,부산광역시 강서구
은평구립도서관,서울특별시,은평구,공공도서관,"월요일,법정공휴일",09:00,22:00,09:00,18:00,09:00,18:00,1039,227853,344,25321,5.0,14,서울특별시 은평구 통일로 79가길 13-84,사회복지법인 인덕원,02-385-1671,8013,5060.0,http://www.eplib.or.kr/,37.61898,126.92828,2021-04-01,3110000,서울특별시 은평구
증산정보도서관,서울특별시,은평구,공공도서관,"금요일,법정공휴일",09:00,22:00,09:00,18:00,09:00,18:00,530,69196,196,5456,5.0,14,서울특별시 은평구 증산로5길 6,사회복지법인 인덕원,02-307-6030,1142,2110.0,http://www.jsplib.or.kr/,37.58281,126.90768,2021-04-01,3110000,서울특별시 은평구
괴산교육도서관,충청북도,괴산군,공공도서관,"매월 첫째, 셋째 월요일 및 일요일을 제외한 관공서의 공휴일",09:00,21:00,09:00,18:00,09:00,18:00,90,68596,49,2357,5.0,21,충청북도 괴산군 괴산읍 읍내로 12길 38,괴산교육도서관,043-833-0319,3123,1874.0,https://www.gselib.go.kr,36.81105734,127.7921655,2024-01-10,8092000,충청북도교육청 충청북도괴산증평교육지원청
증평교육도서관,충청북도,증평군,공공도서관,매주 월요일+국가 지정공휴일+설날 연휴+추석 연휴,09:00,21:00,09:00,18:00,09:00,18:00,197,37142,56,1377,5.0,21,충청북도 증평군 증평읍 광장로 154,충청북도교육청,043-836-0669,2834.6,1563.42,https://www.jpelib.go.kr,36.78310425,127.5886729032,2024-01-10,8092000,충청북도교육청 충청북도괴산증평교육지원청
만덕도서관,부산광역시,북구,공공도서관,월+국가지정 공휴일,09:00,22:00,09:00,18:00,00:00,00:00,173,142947,70,13207,5.0,14,부산광역시 북구 은행나무로 26 (만덕동),부산광역시 북구청,051-309-2097,2300,3315.0,https://www.bsbukgu.go.kr/mdlib,35.207233,129.037782,2025-02-11,3320000,부산광역시 북구
화명도서관,부산광역시,북구,공공도서관,월+국가지정 공휴일,07:00,22:00,07:00,22:00,00:00,00:00,311,175072,70,4511,5.0,14,부산광역시 북구 화명대로12번길 59(화명동),부산광역시 북구청,051-309-6481,1983,3859.0,https://www.bsbukgu.go.kr/hmlib,35.2321898,129.0093939,2025-02-11,3320000,부산광역시 북구
금곡도서관,부산광역시,북구,공공도서관,월+국가지정 공휴일,07:00,22:00,07:00,22:00,00:00,00:00,97,80954,57,881,5.0,14,부산광역시 북구 효열로203번길 34(금곡동),부산광역시 북구청,051-309-6181,532,1772.0,https://www.bsbukgu.go.kr/bglib,35.26323389,129.0167168,2025-02-11,3320000,부산광역시 북구
상학도서관,부산광역시,북구,공공도서관,월+국가지정 공휴일,09:00,18:00,09:00,18:00,00:00,00:00,36,9576,7,0,5.0,14,부산광역시 북구 상학산복길 215,부산광역시 북구청,501-309-6177,199,231.0,https://www.bsbukgu.go.kr/shlib,35.21714577,129.0402148,2025-02-11,3320000,부산광역시 북구
솔밭도서관,부산광역시,북구,공공도서관,월+국가지정 공휴일,09:00,18:00,09:00,18:00,00:00,00:00,43,10683,9,0,5.0,14,부산광역시 북구 금곡대로324번길 29,부산광역시 북구청,051-309-6178,353,187.0,https://www.bsbukgu.go.kr/sblib,35.23726524,129.0157741,2025-02-11,3320000,부산광역시 북구
경북도서관,경상북도,예천군,공공도서관,"1)매월 첫째, 셋째 월요일 2)법정공휴일 3)그 밖의 경북도서관장이 필요하다고 인정하는 경우",09:00,21:00,09:00,18:00,09:00,18:00,740,194573,167,64575,5.0,15,경상북도 예천군 호명면 도청대로 200,경상북도청,054-650-3941,9500,8273.0,https://gb.go.kr/lib,36.57450071,128.4879515,2025-02-11,6470000,경상북도
아낌없이주는나무 작은도서관,,,작은도서관,수+법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,26,7222,0,0,10.0,14,전북특별자치도 임실군 임실읍 치즈마을2길 16-6,치즈마을 운영위원회,063-644-3833,,165.0,,35.64098351,127.3015014,2025-01-24,4761000,전북특별자치도 임실군
지사랑 작은도서관,,,작은도서관,월+법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,15,6747,0,0,10.0,14,전북특별자치도 임실군 지사면 충효로 2417,지사랑작은도서관 운영위원회,070-8843-2933,,208.0,,35.56257857,127.3557192,2025-01-24,4761000,전북특별자치도 임실군
임실군립오수도서관,,,공공도서관,임시휴관,00:00,00:00,00:00,00:00,00:00,00:00,0,44254,0,0,10.0,14,전북특별자치도 임실군 오수면 충효로 2050(휴관),전북특별자치도 임실군청,063-640-3041,1172,892.0,,35.5416529,127.3294665,2025-01-24,4761000,전북특별자치도 임실군
임실군립도서관,,,공공도서관,월+법정공휴일,09:00,21:00,09:00,18:00,00:00,00:00,200,24051,12,0,10.0,14,전북특별자치도 임실군 임실읍 호국로 1701,전북특별자치도 임실군청,063-640-3041,2345,1424.0,,35.6146460303,127.2864721,2025-01-24,4761000,전북특별자치도 임실군
장수군립도서관,,,공공도서관,월+공휴일,09:00,22:00,09:00,18:00,00:00,00:00,100,56577,0,0,5.0,14,전북특별자치도 장수군 장계면 방천길 19,전북특별자치도 장수군청 행정복지국 문화체육과,063-350-1621,1593,1380.0,https://lib.jangsu.go.kr/longvt/uce/main.do,35.73004472,127.5897788,2025-02-25,4751000,전북특별자치도 장수군
금천구립독산도서관,서울특별시,금천구,공공도서관,일요일+법정공휴일+매월 첫째주 월요일+매월 셋째주 월요일,07:00,22:00,07:00,22:00,00:00,00:00,354,124214,67,0,10.0,14,서울특별시 금천구 독산로 54길 114,금천문화재단,02-863-9544,2540,2205.0,https://geumcheonlib.seoul.kr,37.46758019,126.9081059,2025-03-13,3170000,서울특별시 금천구
금천구립가산도서관,서울특별시,금천구,공공도서관,일요일+법정공휴일+매월 둘째주 월요일+매월 넷째주 월요일,07:00,22:00,07:00,22:00,00:00,00:00,224,75198,53,4761,10.0,14,"서울특별시 금천구 가산로5길 43, 금천구립가산정보도서관",금천문화재단,02-865-6817,576,2215.0,https://geumcheonlib.seoul.kr,37.47349244,126.892128,2025-03-13,3170000,서울특별시 금천구
금천구립금나래도서관,서울특별시,금천구,공공도서관,법정공휴일+매월 마지막주 일요일,09:00,22:00,09:00,22:00,09:00,22:00,228,69895,56,0,10.0,14,"서울특별시 금천구 시흥대로73길 70, 금천구의회",금천문화재단,02-2627-2991,491,918.0,https://geumcheonlib.seoul.kr,37.45706565,126.8960369,2025-03-13,3170000,서울특별시 금천구
금천구립시흥도서관,서울특별시,금천구,공공도서관,일요일+법정공휴일+매월 첫째주 금요일+매월 셋째주 금요일,07:00,22:00,07:00,22:00,00:00,00:00,418,93197,67,0,10.0,14,서울특별시 금천구 금하로 764,금천문화재단,02-809-8242,8983,2190.0,https://geumcheonlib.seoul.kr,37.44963195,126.9146349,2025-03-13,3170000,서울특별시 금천구
길빛 작은도서관,서울특별시,금천구,작은도서관,일요일+법정공휴일,10:00,18:00,13:00,15:00,00:00,00:00,20,2000,0,0,10.0,14,서울특별시 금천구 독산로 16,길빛 작은도서관,02-6448-4162,,99.0,,37.44883537,126.9048306,2025-03-13,3170000,서울특별시 금천구
책달샘숲속작은도서관,서울특별시,금천구,작은도서관,월요일+일요일+법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,22,4480,0,0,10.0,14,"서울특별시 금천구 독산동 373, 감로천생태공원 내",금천문화재단,02-2104-5733,,61.0,https://geumcheonlib.seoul.kr,37.469984,126.907914,2025-03-13,3170000,서울특별시 금천구
충청북도중원교육문화원,충청북도,충주시,공공도서관,매주 월+공휴일,09:00,22:00,09:00,18:00,00:00,00:00,164,73194,58,5643,5.0,15,충청북도 충주시 호암대로 50,충청북도중원교육문화원,043-841-8955,12467,2133.0,https://www.jwec.go.kr/,36.9569578794,127.9305659932,2023-12-18,8000451,충청북도교육청 충청북도중원교육문화원
중원교육도서관,충청북도,충주시,공공도서관,매주 월+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,105,50890,40,3643,5.0,15,충청북도 충주시 주덕읍 창전길 221,충청북도중원교육문화원,043-846-0629,1024,390.0,https://www.jwelib.go.kr,36.97160657,127.7869642866,2023-12-18,8000451,충청북도교육청 충청북도중원교육문화원
무등도서관,광주광역시,북구,공공도서관,둘째 주 월+넷째 주 월+법정공휴일,09:00,22:00,09:00,17:00,00:00,00:00,965,367619,256,18754,5.0,15,광주광역시 북구 면앙로 130,광주광역시립도서관,062-613-7753,12488,9145.0,https://citylib.gwangju.kr,35.17650598,126.9252752,2023-12-05,6290000,광주광역시
사직도서관,광주광역시,남구,공공도서관,첫째 주 월+셋째 주 월+법정공휴일,09:00,22:00,09:00,17:00,00:00,00:00,535,249995,336,2917,5.0,15,광주광역시 남구 제중로 56,광주광역시립도서관,062-613-7783,3252,5111.0,https://citylib.gwangju.kr,35.13952796,126.913963,2023-12-05,6290000,광주광역시
경상북도교육청영일도서관,경상북도,포항시,공공도서관,매주월요일+법정공휴일,09:00,18:00,09:00,18:00,09:00,18:00,300,94331,65,5058,7.0,14,경상북도 포항시 북구 흥해읍 흥해로101,경상북도교육청 영일도서관,054-261-8856,1826,1086.0,http://www.gbelib.kr/yi,36.11385511,129.3459365,2024-12-01,8761000,경상북도교육청 경상북도포항교육지원청
중앙도서관,경기도,군포시,공공도서관,매주금요일+국가지정공휴일+설날연휴+추석연휴,09:00,22:00,09:00,18:00,00:00,00:00,885,407715,336,26443,7.0,14,경기도 군포시 수리산로 79,경기도 군포시,031-390-8866,10730,9755.199999999997,http://www.gunpolib.go.kr,37.35532434,126.9157245,2024-11-25,4020000,경기도 군포시
